energy,tempo,instrumentalness,acousticness,danceability,key,loudness,mode,speechiness,liveness,valence,duration_ms,time_signature,label
0.672,102.599,0.728,0.953,0.7340000000000001,2.0,-4.9910000000000005,1.0,0.0575,0.2739999999999999,0.993,159667.0,4.0,Composer
0.314,80.445,0.774,0.942,0.252,7.0,-8.405,0.0,0.037,0.0821,0.222,274933.0,4.0,Composer
0.528,89.243,0.909,0.5660000000000001,0.1989999999999999,0.0,-18.805,0.0,0.143,0.283,0.0564,363120.0,4.0,Composer
0.3389999999999999,87.53299999999999,0.985,0.8029999999999999,0.092,11.0,-15.21,1.0,0.035,0.352,0.0365,54173.0,1.0,Composer
0.418,96.066,0.952,0.87,0.3429999999999999,10.0,-8.115,1.0,0.0316,0.168,0.11,231307.0,4.0,Composer
0.502,93.013,0.7929999999999999,0.633,0.57,9.0,-15.254,0.0,0.0436,0.434,0.215,345280.0,4.0,Composer
0.413,89.913,0.861,0.923,0.3279999999999999,0.0,-14.763,1.0,0.0513,0.317,0.0924,464467.0,4.0,Composer
0.484,97.776,0.853,0.979,0.471,2.0,-13.72,0.0,0.032,0.1689999999999999,0.887,189640.0,4.0,Composer
0.402,92.885,0.875,0.975,0.43,5.0,-13.788,0.0,0.0317,0.265,0.852,191640.0,4.0,Composer
0.373,88.962,0.973,0.762,0.204,3.0,-13.642,0.0,0.0406,0.258,0.401,36160.0,3.0,Composer
0.483,106.76,0.884,0.77,0.408,11.0,-15.317,0.0,0.0647,0.353,0.682,148787.0,3.0,Composer
0.7,90.472,0.855,0.591,0.545,0.0,-10.716,1.0,0.0318,0.1119999999999999,0.856,273520.0,5.0,Composer
0.644,105.235,0.785,0.483,0.473,7.0,-10.661,1.0,0.0446,0.111,0.0371,500880.0,4.0,Composer
0.321,105.335,0.662,0.897,0.351,7.0,-14.047,0.0,0.0312,0.115,0.206,172120.0,3.0,Composer
0.33,106.711,0.899,0.89,0.482,7.0,-13.122,1.0,0.0502,0.0993,0.775,242560.0,4.0,Composer
0.346,79.23899999999998,0.963,0.867,0.5760000000000001,7.0,-12.895,0.0,0.0511,0.191,0.7040000000000001,301053.0,4.0,Composer
0.48,101.407,0.785,0.5479999999999999,0.6,0.0,-11.968,1.0,0.0333,0.0567,0.555,311093.0,4.0,Composer
0.597,105.131,0.906,0.726,0.7240000000000001,0.0,-10.865,1.0,0.0377,0.0779,0.452,308213.0,3.0,Composer
0.599,97.463,0.919,0.649,0.614,5.0,-12.147,1.0,0.0385,0.0885,0.767,254840.0,4.0,Composer
0.3939999999999999,103.209,0.823,0.716,0.65,6.0,-10.046,1.0,0.0276,0.119,0.356,249987.0,4.0,Composer
0.418,80.001,0.8490000000000001,0.624,0.563,8.0,-10.589,1.0,0.035,0.18,0.484,195719.0,4.0,Composer
0.596,95.216,0.913,0.8690000000000001,0.552,0.0,-10.709,1.0,0.0518,0.318,0.711,189040.0,4.0,Composer
0.435,87.26899999999998,0.8320000000000001,0.695,0.63,2.0,-12.121,1.0,0.0856,0.1119999999999999,0.488,327933.0,4.0,Composer
0.41,82.516,0.775,0.5670000000000001,0.674,4.0,-18.379,0.0,0.0467,0.155,0.716,162440.0,4.0,Composer
0.33,77.822,0.626,0.4970000000000001,0.7809999999999999,10.0,-19.356,0.0,0.296,0.316,0.852,126333.0,4.0,Composer
0.518,80.169,0.877,0.7979999999999999,0.313,0.0,-8.422,1.0,0.0516,0.099,0.168,216747.0,4.0,Composer
0.371,94.146,0.8490000000000001,0.945,0.4370000000000001,7.0,-8.936,1.0,0.0375,0.0846,0.243,266427.0,4.0,Composer
0.503,89.72200000000002,0.8290000000000001,0.926,0.375,0.0,-6.942,1.0,0.0322,0.0863,0.557,180493.0,4.0,Composer
0.5429999999999999,104.074,0.87,0.7090000000000001,0.5820000000000001,9.0,-7.96,0.0,0.0492,0.11,0.385,210133.0,4.0,Composer
0.33,92.411,0.925,0.6409999999999999,0.174,2.0,-6.261,1.0,0.0364,0.0946,0.166,418440.0,3.0,Composer
0.53,90.298,0.977,0.888,0.481,7.0,-9.182,1.0,0.0527,0.322,0.904,124493.0,4.0,Composer
0.3,84.06,0.7040000000000001,0.805,0.406,5.0,-13.274,1.0,0.216,0.1,0.349,242413.0,4.0,Composer
0.348,109.209,0.852,0.974,0.369,8.0,-20.971,1.0,0.0369,0.11,0.25,294173.0,4.0,Composer
0.317,82.79700000000003,0.91,0.959,0.602,0.0,-15.545,1.0,0.32,0.063,0.281,228760.0,4.0,Composer
0.462,91.925,0.8340000000000001,0.97,0.409,1.0,-30.739,1.0,0.0331,0.111,0.564,111520.0,1.0,Composer
0.487,96.196,0.624,0.501,0.38,9.0,-8.616,0.0,0.0726,0.103,0.2789999999999999,285267.0,4.0,Composer
0.322,80.161,0.919,0.996,0.201,0.0,-11.402,1.0,0.0376,0.0852,0.0304,232787.0,4.0,Composer
0.349,89.69200000000002,0.976,0.8079999999999999,0.196,0.0,-10.791,1.0,0.0298,0.102,0.181,241147.0,3.0,Composer
0.313,84.041,0.9,0.926,0.435,5.0,-11.803,1.0,0.0265,0.17,0.2,254907.0,4.0,Composer
0.322,106.032,0.914,0.69,0.502,0.0,-13.275,1.0,0.0289,0.107,0.253,281973.0,4.0,Composer
0.31,109.901,0.904,0.428,0.624,7.0,-13.713,1.0,0.0322,0.143,0.409,302173.0,4.0,Composer
0.344,72.003,0.976,0.901,0.439,9.0,-10.294,0.0,0.03,0.106,0.249,219867.0,3.0,Composer
0.46,77.992,0.927,0.8640000000000001,0.429,11.0,-5.985,1.0,0.0412,0.198,0.5660000000000001,201493.0,4.0,Composer
0.303,95.644,0.991,0.863,0.26,7.0,-14.236,0.0,0.0364,0.1159999999999999,0.108,302533.0,4.0,Composer
0.3229999999999999,89.90299999999998,0.61,0.647,0.2269999999999999,2.0,-11.334,1.0,0.0357,0.0656,0.105,337440.0,3.0,Composer
0.309,84.02600000000002,0.847,0.894,0.439,0.0,-9.61,1.0,0.0274,0.105,0.143,213263.0,4.0,Composer
0.361,97.931,0.945,0.887,0.6709999999999999,1.0,-24.811,1.0,0.037,0.0785,0.258,311493.0,3.0,Composer
0.539,81.337,0.946,0.759,0.6729999999999999,3.0,-16.79,0.0,0.0692,0.0956,0.61,276227.0,4.0,Composer
0.523,82.04,0.861,0.59,0.521,2.0,-7.35,1.0,0.0346,0.0822,0.332,437387.0,4.0,Composer
0.397,106.625,0.855,0.584,0.481,2.0,-13.054,1.0,0.0267,0.0981,0.261,222973.0,4.0,Composer
0.38,100.04,0.889,0.905,0.519,4.0,-10.665,1.0,0.0457,0.115,0.244,168300.0,4.0,Composer
0.436,83.073,0.665,0.873,0.418,10.0,-18.508,1.0,0.0574,0.0457,0.58,128507.0,4.0,Composer
0.391,97.322,0.971,0.867,0.204,7.0,-17.01,1.0,0.0437,0.48,0.0489,79907.0,4.0,Composer
0.325,88.82799999999996,0.912,0.948,0.336,7.0,-20.215,1.0,0.0577,0.118,0.5770000000000001,18400.0,3.0,Composer
0.408,88.911,0.903,0.919,0.423,1.0,-10.128,1.0,0.0285,0.104,0.337,174653.0,4.0,Composer
0.449,104.856,0.918,0.823,0.7290000000000001,9.0,-9.934,0.0,0.0454,0.107,0.672,254387.0,3.0,Composer
0.419,94.006,0.8859999999999999,0.7120000000000001,0.741,1.0,-9.919,0.0,0.0394,0.0753,0.588,229333.0,4.0,Composer
0.307,100.081,0.8440000000000001,0.84,0.42,11.0,-12.632,1.0,0.0306,0.118,0.264,369160.0,4.0,Composer
0.301,82.087,0.79,0.483,0.545,1.0,-15.178,1.0,0.04,0.0809,0.517,570400.0,4.0,Composer
0.4479999999999999,70.722,0.677,0.652,0.264,7.0,-10.696,1.0,0.0448,0.0908,0.0223,122880.0,4.0,Composer
0.396,97.761,0.877,0.8390000000000001,0.57,8.0,-16.651,1.0,0.0495,0.345,0.741,79960.0,4.0,Composer
0.474,103.727,0.7809999999999999,0.775,0.644,9.0,-9.62,1.0,0.0283,0.281,0.84,149533.0,4.0,Composer
0.316,107.712,0.971,0.967,0.7440000000000001,10.0,-19.791,1.0,0.0731,0.0637,0.978,43080.0,4.0,Composer
0.4320000000000001,80.608,0.794,0.856,0.391,7.0,-17.517,1.0,0.0455,0.407,0.7759999999999999,65027.0,4.0,Composer
0.314,98.272,0.914,0.847,0.27,10.0,-18.393,0.0,0.0485,0.061,0.15,610053.0,4.0,Composer
0.509,85.98299999999998,0.957,0.659,0.541,5.0,-9.663,0.0,0.0266,0.138,0.185,254453.0,4.0,Composer
0.478,92.02,0.7859999999999999,0.892,0.469,5.0,-10.094,1.0,0.0248,0.275,0.13,105933.0,4.0,Composer
0.445,72.536,0.7759999999999999,0.908,0.132,7.0,-12.859000000000002,0.0,0.0432,0.0985,0.0852,279160.0,3.0,Composer
0.517,86.30799999999998,0.779,0.6409999999999999,0.469,7.0,-12.219,1.0,0.0287,0.119,0.416,364080.0,4.0,Composer
0.485,80.583,0.833,0.986,0.5379999999999999,1.0,-22.79300000000001,1.0,0.38,0.8690000000000001,0.0384,20507.0,3.0,Composer
0.33,103.496,0.905,0.4589999999999999,0.637,7.0,-14.484000000000002,1.0,0.0373,0.108,0.2,223515.0,4.0,Composer
0.442,108.77,0.7390000000000001,0.846,0.498,0.0,-11.316,1.0,0.0421,0.344,0.447,336560.0,4.0,Composer
0.407,109.427,0.914,0.733,0.639,8.0,-12.769,1.0,0.254,0.134,0.144,48533.0,4.0,Composer
0.581,89.995,0.851,0.71,0.721,4.0,-12.037,1.0,0.0427,0.106,0.7240000000000001,300387.0,4.0,Composer
0.648,109.305,0.857,0.812,0.647,7.0,-9.883,1.0,0.0469,0.158,0.961,23067.0,4.0,Composer
0.474,109.89,0.928,0.887,0.787,9.0,-7.5870000000000015,0.0,0.0743,0.0871,0.66,155000.0,4.0,Composer
0.555,97.489,0.894,0.978,0.743,5.0,-8.78,1.0,0.0432,0.0752,0.915,221253.0,4.0,Composer
0.527,85.646,0.947,0.973,0.299,2.0,-13.755,0.0,0.1169999999999999,0.43,0.637,64000.0,3.0,Composer
0.3389999999999999,99.908,0.846,0.49,0.511,7.0,-12.689,1.0,0.0396,0.706,0.0759,214053.0,4.0,Composer
0.527,95.01,0.903,0.5489999999999999,0.498,2.0,-20.203,1.0,0.0378,0.1,0.467,338787.0,4.0,Composer
0.417,94.987,0.805,0.412,0.596,11.0,-14.425,0.0,0.0298,0.0853,0.211,677893.0,4.0,Composer
0.433,86.999,0.909,0.722,0.551,2.0,-17.299,0.0,0.0391,0.0738,0.19,466707.0,4.0,Composer
0.5710000000000001,80.08800000000002,0.8690000000000001,0.703,0.59,11.0,-16.750999999999998,0.0,0.0979,0.476,0.0929,194587.0,4.0,Composer
0.389,86.76799999999999,0.637,0.87,0.585,6.0,-13.539,1.0,0.0379,0.14,0.349,109307.0,4.0,Composer
0.335,98.913,0.907,0.927,0.135,11.0,-27.224,1.0,0.0613,0.157,0.0347,207827.0,4.0,Composer
0.381,88.53299999999999,0.918,0.838,0.6679999999999999,5.0,-13.232,0.0,0.0498,0.0786,0.7909999999999999,237653.0,4.0,Composer
0.315,83.15700000000002,0.877,0.6859999999999999,0.13,8.0,-14.367,0.0,0.0434,0.133,0.0382,259571.0,4.0,Composer
0.389,73.593,0.8420000000000001,0.693,0.392,0.0,-15.8,1.0,0.0568,0.122,0.412,68400.0,4.0,Composer
0.3389999999999999,88.49,0.893,0.95,0.601,7.0,-11.912,1.0,0.0433,0.0933,0.644,182333.0,4.0,Composer
0.575,92.323,0.911,0.974,0.249,5.0,-10.898,1.0,0.0349,0.594,0.581,155733.0,4.0,Composer
0.62,94.984,0.915,0.889,0.27,2.0,-9.68,1.0,0.0473,0.46,0.386,311253.0,4.0,Composer
0.358,71.95,0.865,0.942,0.136,1.0,-16.133,1.0,0.0589,0.4029999999999999,0.0743,1179613.0,4.0,Composer
0.407,78.733,0.701,0.528,0.87,5.0,-5.478,1.0,0.2269999999999999,0.0963,0.946,141747.0,4.0,Composer
0.309,96.455,0.85,0.777,0.6709999999999999,4.0,-13.341,0.0,0.0325,0.381,0.54,191107.0,3.0,Composer
0.473,108.545,0.945,0.7909999999999999,0.615,9.0,-12.585,0.0,0.0366,0.0831,0.636,245867.0,1.0,Composer
0.48,106.352,0.637,0.804,0.467,4.0,-9.586,0.0,0.0329,0.187,0.302,207533.0,4.0,Composer
0.422,77.844,0.682,0.5489999999999999,0.226,11.0,-13.553,1.0,0.0332,0.363,0.175,303400.0,1.0,Composer
0.381,103.35,0.892,0.981,0.357,6.0,-13.281,0.0,0.0387,0.376,0.225,183027.0,3.0,Composer
0.314,77.065,0.909,0.989,0.315,11.0,-11.636,1.0,0.0393,0.319,0.106,72373.0,4.0,Composer
0.368,78.306,0.85,0.979,0.317,9.0,-11.295,1.0,0.0359,0.0438,0.215,108973.0,4.0,Composer
0.34,96.729,0.974,0.951,0.322,7.0,-11.768,1.0,0.0372,0.1159999999999999,0.8640000000000001,30293.0,4.0,Composer
0.314,72.982,0.895,0.964,0.286,2.0,-14.729,0.0,0.0349,0.447,0.309,195667.0,4.0,Composer
0.373,100.073,0.895,0.966,0.305,9.0,-16.237000000000002,1.0,0.0415,0.105,0.0751,83067.0,4.0,Composer
0.489,97.028,0.8809999999999999,0.932,0.407,8.0,-14.854,1.0,0.0396,0.184,0.143,50933.0,3.0,Composer
0.3289999999999999,83.016,0.878,0.979,0.3720000000000001,11.0,-12.281,0.0,0.0484,0.231,0.083,208093.0,3.0,Composer
0.326,83.04299999999998,0.882,0.982,0.435,2.0,-13.39,1.0,0.0457,0.158,0.0607,489667.0,4.0,Composer
0.344,71.294,0.873,0.982,0.316,11.0,-14.161,0.0,0.0509,0.226,0.0409999999999999,341960.0,4.0,Composer
0.5710000000000001,72.061,0.892,0.949,0.351,2.0,-8.586,1.0,0.0435,0.177,0.0822,155067.0,4.0,Composer
0.369,94.508,0.9,0.984,0.326,7.0,-13.414,0.0,0.0335,0.087,0.0633,421240.0,4.0,Composer
0.3989999999999999,80.707,0.897,0.98,0.355,4.0,-11.966,1.0,0.0373,0.12,0.0471,674960.0,4.0,Composer
0.586,102.115,0.83,0.895,0.356,2.0,-7.5539999999999985,1.0,0.0307,0.107,0.405,295640.0,4.0,Composer
0.611,100.022,0.887,0.406,0.6709999999999999,0.0,-13.167,1.0,0.392,0.261,0.381,211892.0,4.0,Composer
0.3929999999999999,83.43700000000003,0.826,0.652,0.0876,10.0,-14.576,1.0,0.037,0.103,0.106,371360.0,3.0,Composer
0.373,74.45100000000002,0.959,0.4529999999999999,0.236,0.0,-24.767,1.0,0.135,0.1969999999999999,0.13,786107.0,3.0,Composer
0.545,89.006,0.922,0.426,0.5720000000000001,9.0,-10.334,0.0,0.0459,0.159,0.222,251893.0,4.0,Composer
0.4270000000000001,103.988,0.959,0.743,0.345,5.0,-13.197,0.0,0.0455,0.0948,0.0274,242813.0,3.0,Composer
0.405,79.453,0.6709999999999999,0.8809999999999999,0.1689999999999999,8.0,-10.378,0.0,0.0382,0.346,0.282,82760.0,4.0,Composer
0.4320000000000001,109.98,0.84,0.956,0.68,9.0,-10.300999999999998,0.0,0.0604,0.043,0.0722,197107.0,4.0,Composer
0.385,94.244,0.915,0.962,0.4529999999999999,2.0,-16.194000000000006,1.0,0.0887,0.14,0.649,36880.0,3.0,Composer
0.5770000000000001,103.607,0.873,0.914,0.535,7.0,-11.662,1.0,0.0387,0.104,0.947,154040.0,4.0,Composer
0.389,72.271,0.87,0.936,0.342,7.0,-15.499,1.0,0.0341,0.0933,0.476,207720.0,4.0,Composer
0.51,104.517,0.884,0.414,0.179,0.0,-12.699000000000002,0.0,0.0367,0.518,0.0795,225531.0,4.0,Composer
0.35,80.431,0.901,0.7559999999999999,0.0947,0.0,-16.141,1.0,0.0346,0.0552,0.0391,263907.0,4.0,Composer
0.516,106.692,0.818,0.604,0.767,5.0,-17.467,0.0,0.0856,0.115,0.727,172973.0,4.0,Composer
0.377,109.147,0.921,0.982,0.821,9.0,-18.909,0.0,0.0556,0.132,0.897,166600.0,4.0,Composer
0.39,106.722,0.858,0.482,0.773,6.0,-16.249000000000002,0.0,0.0476,0.255,0.67,346067.0,4.0,Composer
0.6579999999999999,99.15,0.8809999999999999,0.5379999999999999,0.6509999999999999,0.0,-12.245,1.0,0.0372,0.0795,0.455,270000.0,4.0,Composer
0.445,102.959,0.972,0.862,0.43,8.0,-15.882,1.0,0.0539,0.396,0.2289999999999999,31160.0,4.0,Composer
0.379,80.472,0.954,0.897,0.3720000000000001,7.0,-17.276,0.0,0.0454,0.637,0.275,64000.0,4.0,Composer
0.366,82.585,0.949,0.802,0.139,7.0,-13.073,1.0,0.0398,0.0899,0.11,331667.0,4.0,Composer
0.529,109.502,0.7070000000000001,0.425,0.565,0.0,-8.578,1.0,0.0446,0.0653,0.1119999999999999,355933.0,4.0,Composer
0.433,109.488,0.867,0.917,0.6629999999999999,5.0,-10.768,1.0,0.0372,0.128,0.4679999999999999,370133.0,4.0,Composer
0.514,77.203,0.852,0.5670000000000001,0.4429999999999999,9.0,-9.8,1.0,0.027,0.141,0.0613,186387.0,4.0,Composer
0.6859999999999999,78.63,0.932,0.604,0.268,9.0,-4.018,1.0,0.0723,0.186,0.109,50973.0,4.0,Composer
0.44,73.314,0.8809999999999999,0.851,0.3379999999999999,6.0,-5.722,1.0,0.0348,0.147,0.0475,119827.0,1.0,Composer
0.599,104.151,0.96,0.6829999999999999,0.557,2.0,-17.141,1.0,0.0468,0.288,0.472,113707.0,4.0,Composer
0.513,87.071,0.904,0.782,0.358,3.0,-17.974,1.0,0.0986,0.5820000000000001,0.321,82560.0,4.0,Composer
0.412,99.361,0.8420000000000001,0.7829999999999999,0.386,10.0,-18.831,1.0,0.0333,0.285,0.3229999999999999,212573.0,4.0,Composer
0.47,81.634,0.919,0.6990000000000001,0.457,2.0,-14.792,1.0,0.0368,0.122,0.148,105600.0,4.0,Composer
0.307,75.618,0.7929999999999999,0.951,0.395,3.0,-11.368,1.0,0.0525,0.0866,0.974,261107.0,4.0,Composer
0.528,104.536,0.92,0.633,0.633,2.0,-10.473,1.0,0.0438,0.123,0.914,155800.0,3.0,Composer
0.355,100.532,0.956,0.994,0.482,3.0,-11.345,1.0,0.07,0.113,0.994,246973.0,4.0,Composer
0.5379999999999999,108.059,0.622,0.602,0.755,8.0,-11.148,1.0,0.0383,0.0979,0.7709999999999999,314253.0,4.0,Composer
0.406,93.473,0.852,0.737,0.52,1.0,-14.880999999999998,1.0,0.0402,0.107,0.4539999999999999,424747.0,4.0,Composer
0.4429999999999999,101.502,0.6629999999999999,0.539,0.534,1.0,-10.697,1.0,0.0371,0.0829,0.52,377560.0,4.0,Composer
0.439,80.956,0.894,0.8590000000000001,0.451,0.0,-17.755,1.0,0.0461,0.324,0.49,123480.0,4.0,Composer
0.416,71.672,0.917,0.925,0.129,10.0,-22.549,0.0,0.0605,0.111,0.272,889000.0,3.0,Composer
0.376,84.315,0.877,0.4479999999999999,0.0833,10.0,-23.312,0.0,0.0515,0.106,0.0372,569560.0,4.0,Composer
0.3329999999999999,100.002,0.652,0.518,0.4589999999999999,2.0,-9.036,0.0,0.0261,0.106,0.15,334915.0,3.0,Composer
0.613,78.911,0.947,0.7020000000000001,0.33,11.0,-8.317,1.0,0.0288,0.266,0.368,118569.0,3.0,Composer
0.377,102.848,0.893,0.979,0.43,3.0,-14.059,0.0,0.0289,0.104,0.606,244360.0,4.0,Composer
0.429,96.563,0.7959999999999999,0.967,0.309,8.0,-14.515,1.0,0.0304,0.171,0.467,56733.0,4.0,Composer
0.407,96.11,0.932,0.918,0.347,8.0,-13.643,1.0,0.0331,0.207,0.317,70893.0,4.0,Composer
0.598,109.752,0.888,0.902,0.488,3.0,-8.165,1.0,0.0382,0.1119999999999999,0.773,203560.0,4.0,Composer
0.644,95.917,0.902,0.782,0.653,2.0,-6.046,1.0,0.0355,0.286,0.8640000000000001,227200.0,4.0,Composer
0.312,80.467,0.752,0.825,0.133,5.0,-19.513,1.0,0.0651,0.417,0.0666,504359.0,3.0,Composer
0.634,93.009,0.662,0.635,0.434,7.0,-8.601,1.0,0.0655,0.0935,0.0729,556129.0,3.0,Composer
0.311,100.687,0.908,0.726,0.3389999999999999,9.0,-13.107,0.0,0.0284,0.0958,0.05,146107.0,4.0,Composer
0.313,70.94,0.916,0.8690000000000001,0.28,5.0,-12.394,1.0,0.0339,0.113,0.149,185693.0,4.0,Composer
0.363,109.467,0.8540000000000001,0.828,0.18,0.0,-12.411,1.0,0.0346,0.105,0.0591,324573.0,4.0,Composer
0.344,77.38600000000002,0.94,0.96,0.143,1.0,-11.803,1.0,0.0401,0.28,0.0548,72480.0,3.0,Composer
0.574,89.05,0.7909999999999999,0.82,0.488,5.0,-16.757,0.0,0.46,0.1159999999999999,0.0557,40000.0,4.0,Composer
0.498,88.988,0.8759999999999999,0.421,0.355,9.0,-12.637,0.0,0.0323,0.113,0.0887,330582.0,4.0,Composer
0.397,84.056,0.8740000000000001,0.915,0.185,5.0,-14.545,1.0,0.0444,0.278,0.17,997853.0,4.0,Composer
0.3229999999999999,80.875,0.914,0.8640000000000001,0.209,4.0,-20.008,0.0,0.0525,0.311,0.0537,430027.0,4.0,Composer
0.3289999999999999,79.624,0.889,0.944,0.354,7.0,-20.364,1.0,0.0346,0.111,0.236,419053.0,4.0,Composer
0.552,90.029,0.805,0.863,0.442,8.0,-12.151,1.0,0.0843,0.107,0.192,306667.0,4.0,Composer
0.302,78.54,0.885,0.995,0.22,9.0,-18.593,0.0,0.0408,0.102,0.0375,201000.0,4.0,Composer
0.319,100.707,0.795,0.879,0.3389999999999999,2.0,-20.604,1.0,0.0388,0.129,0.517,26107.0,3.0,Composer
0.516,75.93,0.988,0.833,0.456,3.0,-23.893,1.0,0.0395,0.1159999999999999,0.1889999999999999,79453.0,3.0,Composer
0.341,96.629,0.884,0.762,0.397,1.0,-19.863,1.0,0.375,0.283,0.128,51480.0,3.0,Composer
0.513,108.491,0.961,0.905,0.347,0.0,-15.324000000000002,1.0,0.0448,0.211,0.696,124627.0,4.0,Composer
0.301,109.066,0.91,0.915,0.575,9.0,-22.183000000000003,1.0,0.0379,0.102,0.925,162973.0,4.0,Composer
0.4529999999999999,85.695,0.843,0.536,0.226,4.0,-17.482,0.0,0.0422,0.111,0.0317,312032.0,4.0,Composer
0.484,108.84,0.895,0.835,0.795,0.0,-16.802,1.0,0.22,0.145,0.5760000000000001,133933.0,4.0,Composer
0.679,105.651,0.6659999999999999,0.518,0.481,7.0,-6.787000000000001,1.0,0.0262,0.58,0.551,254880.0,4.0,Composer
0.519,95.683,0.8490000000000001,0.475,0.649,9.0,-11.282,0.0,0.0279999999999999,0.348,0.519,152453.0,4.0,Composer
0.357,100.935,0.872,0.708,0.64,6.0,-14.228,0.0,0.0387,0.1009999999999999,0.0482,222080.0,4.0,Composer
0.326,105.04,0.918,0.953,0.312,9.0,-20.602,0.0,0.0513,0.0617,0.0367,356067.0,4.0,Composer
0.365,104.814,0.8009999999999999,0.974,0.6679999999999999,1.0,-12.933,1.0,0.0573,0.241,0.8859999999999999,171093.0,4.0,Composer
0.414,108.453,0.649,0.955,0.836,7.0,-12.206,1.0,0.0423,0.322,0.938,183360.0,4.0,Composer
0.428,105.07,0.7,0.863,0.742,0.0,-12.691,1.0,0.147,0.324,0.934,175173.0,4.0,Composer
0.376,97.886,0.816,0.895,0.7,10.0,-12.542,1.0,0.0881,0.313,0.932,170467.0,4.0,Composer
0.363,101.846,0.938,0.8959999999999999,0.469,3.0,-17.375999999999998,1.0,0.0429,0.698,0.3979999999999999,93147.0,4.0,Composer
0.493,81.476,0.93,0.964,0.109,3.0,-19.216,0.0,0.0479,0.115,0.0379,265227.0,3.0,Composer
0.518,92.076,0.609,0.935,0.539,9.0,-8.555,0.0,0.0599,0.475,0.7070000000000001,137507.0,3.0,Composer
0.4970000000000001,81.329,0.6940000000000001,0.56,0.653,1.0,-13.486,1.0,0.473,0.104,0.609,107307.0,3.0,Composer
0.346,97.67,0.655,0.706,0.373,0.0,-13.294,1.0,0.0308,0.208,0.102,609173.0,3.0,Composer
0.363,91.606,0.8029999999999999,0.84,0.135,4.0,-8.701,0.0,0.0326,0.301,0.4579999999999999,177693.0,3.0,Composer
0.304,103.328,0.871,0.954,0.266,9.0,-14.186,0.0,0.0337,0.102,0.177,450333.0,4.0,Composer
0.465,93.699,0.787,0.945,0.2769999999999999,0.0,-13.241,1.0,0.0379,0.0643,0.324,379053.0,4.0,Composer
0.342,82.228,0.927,0.969,0.273,6.0,-14.808,0.0,0.0353,0.0957,0.208,407413.0,4.0,Composer
0.313,89.41799999999998,0.9,0.975,0.381,5.0,-15.257,1.0,0.0385,0.306,0.147,475800.0,4.0,Composer
0.412,86.32600000000002,0.936,0.939,0.162,2.0,-14.502,0.0,0.0375,0.121,0.1169999999999999,180627.0,3.0,Composer
0.312,75.85600000000002,0.8190000000000001,0.987,0.0655,2.0,-18.396,1.0,0.0421,0.2269999999999999,0.0676,240158.0,3.0,Composer
0.312,82.228,0.857,0.989,0.11,7.0,-21.042,0.0,0.0404,0.094,0.1009999999999999,246169.0,3.0,Composer
0.4029999999999999,70.914,0.873,0.976,0.24,4.0,-12.83,1.0,0.0379,0.134,0.0483,523280.0,4.0,Composer
0.445,97.837,0.877,0.982,0.391,0.0,-13.741,1.0,0.0304,0.36,0.43,310373.0,4.0,Composer
0.517,81.532,0.7709999999999999,0.96,0.3670000000000001,9.0,-11.444,1.0,0.0422,0.326,0.316,367067.0,3.0,Composer
0.445,92.946,0.8440000000000001,0.978,0.375,4.0,-15.708,1.0,0.0439,0.111,0.0639,224000.0,4.0,Composer
0.314,96.3,0.853,0.7809999999999999,0.4679999999999999,4.0,-9.028,0.0,0.0255,0.113,0.228,246000.0,4.0,Composer
0.35,109.207,0.855,0.888,0.4320000000000001,5.0,-13.318,0.0,0.0324,0.162,0.271,383133.0,3.0,Composer
0.4529999999999999,109.16,0.945,0.847,0.193,4.0,-16.576,1.0,0.0566,0.107,0.0372,303016.0,3.0,Composer
0.397,88.31299999999996,0.971,0.937,0.175,3.0,-14.445,1.0,0.0374,0.147,0.0389,315878.0,4.0,Composer
0.4579999999999999,87.677,0.929,0.985,0.1669999999999999,1.0,-10.504,1.0,0.0416,0.118,0.0341,337163.0,4.0,Composer
0.457,90.046,0.892,0.902,0.396,3.0,-19.202,1.0,0.541,0.389,0.368,80320.0,5.0,Composer
0.318,73.142,0.956,0.865,0.1969999999999999,0.0,-10.833,1.0,0.0307,0.1159999999999999,0.084,269794.0,4.0,Composer
0.5670000000000001,78.10600000000002,0.637,0.775,0.3329999999999999,10.0,-10.688,1.0,0.0605,0.195,0.5429999999999999,557493.0,4.0,Composer
0.6890000000000001,92.99,0.971,0.6809999999999999,0.306,7.0,-9.722,1.0,0.0318,0.1,0.436,255747.0,4.0,Composer
0.6659999999999999,82.00200000000002,0.969,0.7809999999999999,0.502,2.0,-8.463,1.0,0.03,0.1,0.3989999999999999,193867.0,4.0,Composer
0.304,79.985,0.857,0.747,0.484,5.0,-21.257,1.0,0.0328,0.108,0.416,294560.0,4.0,Composer
0.477,71.445,0.6709999999999999,0.802,0.502,4.0,-14.656,1.0,0.0488,0.228,0.155,86827.0,4.0,Composer
0.4039999999999999,87.535,0.955,0.7909999999999999,0.27,5.0,-16.703,1.0,0.0513,0.1119999999999999,0.0613,401213.0,4.0,Composer
0.346,106.043,0.8909999999999999,0.875,0.474,2.0,-18.677,1.0,0.0512,0.2269999999999999,0.0698,702187.0,4.0,Composer
0.532,78.872,0.918,0.945,0.306,2.0,-19.16,0.0,0.168,0.161,0.156,400293.0,4.0,Composer
